acousticness;analysis_url;danceability;duration_ms;energy;id;instrumentalness;music_key;liveness;loudness;mode;name;speechiness;tempo;time_signature;track_href;type;uri;valence
0.236;https://api.spotify.com/v1/audio-analysis/39NDBdU5Xkm5pCFGa5kZtI;0.802;287040;0.463;39NDBdU5Xkm5pCFGa5kZtI;0.00531;8;0.105;-8.379;1;Ladders;0.162;103.961;4;https://api.spotify.com/v1/tracks/39NDBdU5Xkm5pCFGa5kZtI;audio_features;spotify:track:39NDBdU5Xkm5pCFGa5kZtI;0.291
0.109;https://api.spotify.com/v1/audio-analysis/39OJhQWyBJteRK1elY7VJA;0.701;153698;0.713;39OJhQWyBJteRK1elY7VJA;0.143;7;0.0825;-7.044;1;2AM;0.0391;154.016;4;https://api.spotify.com/v1/tracks/39OJhQWyBJteRK1elY7VJA;audio_features;spotify:track:39OJhQWyBJteRK1elY7VJA;0.978
0.177;https://api.spotify.com/v1/audio-analysis/39rHfrVqCX6A55GF7uOZSC;0.678;199640;0.392;39rHfrVqCX6A55GF7uOZSC;0.0045;0;0.0839;-11.328;1;1612;0.274;171.274;4;https://api.spotify.com/v1/tracks/39rHfrVqCX6A55GF7uOZSC;audio_features;spotify:track:39rHfrVqCX6A55GF7uOZSC;0.706
0.0392;https://api.spotify.com/v1/audio-analysis/39UJG380DXNHAa07pGdVgI;0.273;228387;0.449;39UJG380DXNHAa07pGdVgI;0.0043;5;0.114;-9.303;1;"No Surprises - Remastered";0.0279;76.176;4;https://api.spotify.com/v1/tracks/39UJG380DXNHAa07pGdVgI;audio_features;spotify:track:39UJG380DXNHAa07pGdVgI;0.0797
0.314;https://api.spotify.com/v1/audio-analysis/3A4cpTBPaIQdtPFb5JxtaX;0.559;316053;0.733;3A4cpTBPaIQdtPFb5JxtaX;0;2;0.284;-5.659;0;"Slow Jamz";0.171;145.115;4;https://api.spotify.com/v1/tracks/3A4cpTBPaIQdtPFb5JxtaX;audio_features;spotify:track:3A4cpTBPaIQdtPFb5JxtaX;0.611
0.787;https://api.spotify.com/v1/audio-analysis/3aA5fk4c6a7e5HM4rJqkSF;0.578;228707;0.675;3aA5fk4c6a7e5HM4rJqkSF;0.403;2;0.116;-9.208;1;Matilda;0.03;147.947;4;https://api.spotify.com/v1/tracks/3aA5fk4c6a7e5HM4rJqkSF;audio_features;spotify:track:3aA5fk4c6a7e5HM4rJqkSF;0.281
0.00388;https://api.spotify.com/v1/audio-analysis/3aAoy02NwrmZcqXYYjqNh2;0.56;224947;0.887;3aAoy02NwrmZcqXYYjqNh2;0;7;0.341;-6.314;1;"Good Times";0.0594;130.026;4;https://api.spotify.com/v1/tracks/3aAoy02NwrmZcqXYYjqNh2;audio_features;spotify:track:3aAoy02NwrmZcqXYYjqNh2;0.198
0.0476;https://api.spotify.com/v1/audio-analysis/3AAY8YicetRPlDAkibHLiS;0.496;185933;0.593;3AAY8YicetRPlDAkibHLiS;0;4;0.0909;-5.154;1;Jaded;0.0285;91.038;4;https://api.spotify.com/v1/tracks/3AAY8YicetRPlDAkibHLiS;audio_features;spotify:track:3AAY8YicetRPlDAkibHLiS;0.177
0.00849;https://api.spotify.com/v1/audio-analysis/3aDNHLqoKFC5DzLauXZGoQ;0.565;170760;0.883;3aDNHLqoKFC5DzLauXZGoQ;0.0000119;0;0.644;-3.802;1;"Something New";0.0608;134.022;4;https://api.spotify.com/v1/tracks/3aDNHLqoKFC5DzLauXZGoQ;audio_features;spotify:track:3aDNHLqoKFC5DzLauXZGoQ;0.828
0.839;https://api.spotify.com/v1/audio-analysis/3aEYAHOhE0NDcnqokr6deC;0.338;282453;0.251;3aEYAHOhE0NDcnqokr6deC;0.00535;7;0.923;-12.251;0;"Jeep's Blues";0.0349;66.549;4;https://api.spotify.com/v1/tracks/3aEYAHOhE0NDcnqokr6deC;audio_features;spotify:track:3aEYAHOhE0NDcnqokr6deC;0.593
0.00104;https://api.spotify.com/v1/audio-analysis/3aIhJDHxr1kgTSnutJxPTH;0.708;203133;0.945;3aIhJDHxr1kgTSnutJxPTH;0.0803;5;0.227;-3.247;0;"Peanut Butter Jelly";0.234;127.96;4;https://api.spotify.com/v1/tracks/3aIhJDHxr1kgTSnutJxPTH;audio_features;spotify:track:3aIhJDHxr1kgTSnutJxPTH;0.545
0.00239;https://api.spotify.com/v1/audio-analysis/3AJwUDP919kvQ9QcozQPxg;0.429;266773;0.661;3AJwUDP919kvQ9QcozQPxg;0.000121;11;0.234;-7.227;1;Yellow;0.0281;173.372;4;https://api.spotify.com/v1/tracks/3AJwUDP919kvQ9QcozQPxg;audio_features;spotify:track:3AJwUDP919kvQ9QcozQPxg;0.285
0.411;https://api.spotify.com/v1/audio-analysis/3AkQyzLlpRfSYla0iawIPn;0.423;138452;0.532;3AkQyzLlpRfSYla0iawIPn;0.145;1;0.083;-10.343;1;"See the World";0.0296;133.919;4;https://api.spotify.com/v1/tracks/3AkQyzLlpRfSYla0iawIPn;audio_features;spotify:track:3AkQyzLlpRfSYla0iawIPn;0.402
0.909;https://api.spotify.com/v1/audio-analysis/3aOKYLAF0sbdIAn8rcbj9X;0.36;240920;0.233;3aOKYLAF0sbdIAn8rcbj9X;0.00299;0;0.112;-12.048;1;"Rustle of the Stars";0.0357;102.955;3;https://api.spotify.com/v1/tracks/3aOKYLAF0sbdIAn8rcbj9X;audio_features;spotify:track:3aOKYLAF0sbdIAn8rcbj9X;0.112
0.415;https://api.spotify.com/v1/audio-analysis/3atXF2eAOpkbcxLN1nGlW1;0.748;139560;0.67;3atXF2eAOpkbcxLN1nGlW1;0;7;0.17;-8.97;1;"A Little Bit Like Magic";0.041;129.375;4;https://api.spotify.com/v1/tracks/3atXF2eAOpkbcxLN1nGlW1;audio_features;spotify:track:3atXF2eAOpkbcxLN1nGlW1;0.965
0.142;https://api.spotify.com/v1/audio-analysis/3aVGj0g3QKbbXn8uNBFZIH;0.625;105215;0.456;3aVGj0g3QKbbXn8uNBFZIH;0.000164;1;0.402;-10.624;0;aesthetic;0.0698;146.091;4;https://api.spotify.com/v1/tracks/3aVGj0g3QKbbXn8uNBFZIH;audio_features;spotify:track:3aVGj0g3QKbbXn8uNBFZIH;0.762
0.866;https://api.spotify.com/v1/audio-analysis/3aVWHs31RqqKpuZcPvdKeq;0.565;255736;0.527;3aVWHs31RqqKpuZcPvdKeq;0.000104;9;0.092;-6.797;1;Epitaph;0.0397;93.98;4;https://api.spotify.com/v1/tracks/3aVWHs31RqqKpuZcPvdKeq;audio_features;spotify:track:3aVWHs31RqqKpuZcPvdKeq;0.183
0.31;https://api.spotify.com/v1/audio-analysis/3axkNosdVQLZiq1HakuGhc;0.665;212147;0.787;3axkNosdVQLZiq1HakuGhc;0;5;0.219;-5.73;1;Countdown;0.151;167.351;4;https://api.spotify.com/v1/tracks/3axkNosdVQLZiq1HakuGhc;audio_features;spotify:track:3axkNosdVQLZiq1HakuGhc;0.699
0.0103;https://api.spotify.com/v1/audio-analysis/3AydAydLzyyZutA0375XIz;0.551;137760;0.819;3AydAydLzyyZutA0375XIz;0.0437;2;0.153;-4.489;1;A-Punk;0.0525;174.917;4;https://api.spotify.com/v1/tracks/3AydAydLzyyZutA0375XIz;audio_features;spotify:track:3AydAydLzyyZutA0375XIz;0.846
0.237;https://api.spotify.com/v1/audio-analysis/3b51fabMtwwqPN60d8karQ;0.497;300213;0.479;3b51fabMtwwqPN60d8karQ;0.181;5;0.245;-10.927;0;"The Love You're Given";0.0874;80.018;4;https://api.spotify.com/v1/tracks/3b51fabMtwwqPN60d8karQ;audio_features;spotify:track:3b51fabMtwwqPN60d8karQ;0.0964
0.289;https://api.spotify.com/v1/audio-analysis/3B5yl01KF06NkYG39BdTBa;0.699;217395;0.689;3B5yl01KF06NkYG39BdTBa;0.0000162;4;0.238;-4.336;0;"Just For Me (with SZA) - Space Jam: A New Legacy";0.0581;98.95;4;https://api.spotify.com/v1/tracks/3B5yl01KF06NkYG39BdTBa;audio_features;spotify:track:3B5yl01KF06NkYG39BdTBa;0.599
0.178;https://api.spotify.com/v1/audio-analysis/3b7CDTKB0SRTmQ6ytYi5vZ;0.558;213547;0.872;3b7CDTKB0SRTmQ6ytYi5vZ;0;9;0.173;-4.401;1;"Drunk On You";0.0449;143.971;4;https://api.spotify.com/v1/tracks/3b7CDTKB0SRTmQ6ytYi5vZ;audio_features;spotify:track:3b7CDTKB0SRTmQ6ytYi5vZ;0.472
0.0357;https://api.spotify.com/v1/audio-analysis/3bbdnFcNSHPaYrOzx7dJeE;0.635;241547;0.8;3bbdnFcNSHPaYrOzx7dJeE;0.00335;0;0.515;-6.394;1;Lisztomania;0.0412;97.536;4;https://api.spotify.com/v1/tracks/3bbdnFcNSHPaYrOzx7dJeE;audio_features;spotify:track:3bbdnFcNSHPaYrOzx7dJeE;0.318
0.0805;https://api.spotify.com/v1/audio-analysis/3bcVpuuWgAUQZri3FgpfNX;0.554;213960;0.88;3bcVpuuWgAUQZri3FgpfNX;0.0313;4;0.295;-4.25;0;"She's No You";0.0428;89.868;4;https://api.spotify.com/v1/tracks/3bcVpuuWgAUQZri3FgpfNX;audio_features;spotify:track:3bcVpuuWgAUQZri3FgpfNX;0.313
0.253;https://api.spotify.com/v1/audio-analysis/3BINSFSuHalV8yoX3zAVbl;0.861;211213;0.533;3BINSFSuHalV8yoX3zAVbl;0.00000171;0;0.0535;-5.995;1;Juice;0.199;111.986;4;https://api.spotify.com/v1/tracks/3BINSFSuHalV8yoX3zAVbl;audio_features;spotify:track:3BINSFSuHalV8yoX3zAVbl;0.61
0.172;https://api.spotify.com/v1/audio-analysis/3bMNprrp2JDKZsGbiXpsJl;0.624;216933;0.723;3bMNprrp2JDKZsGbiXpsJl;0;1;0.483;-6.782;1;"My Chick Bad";0.378;84.789;4;https://api.spotify.com/v1/tracks/3bMNprrp2JDKZsGbiXpsJl;audio_features;spotify:track:3bMNprrp2JDKZsGbiXpsJl;0.757
0.00225;https://api.spotify.com/v1/audio-analysis/3BnBKNItMng824sLx0pUfy;0.687;229439;0.871;3BnBKNItMng824sLx0pUfy;0.00708;0;0.134;-5.531;1;"A LIGHT THAT NEVER COMES";0.0689;115;4;https://api.spotify.com/v1/tracks/3BnBKNItMng824sLx0pUfy;audio_features;spotify:track:3BnBKNItMng824sLx0pUfy;0.539
0.0207;https://api.spotify.com/v1/audio-analysis/3BVZrOwfoOkiTFlDHxfxN8;0.51;144722;0.792;3BVZrOwfoOkiTFlDHxfxN8;0;2;0.384;-6.001;0;"Dayman (The Nightman Cometh)";0.0528;134.959;4;https://api.spotify.com/v1/tracks/3BVZrOwfoOkiTFlDHxfxN8;audio_features;spotify:track:3BVZrOwfoOkiTFlDHxfxN8;0.349
0.178;https://api.spotify.com/v1/audio-analysis/3BxWKCI06eQ5Od8TY2JBeA;0.57;225560;0.821;3BxWKCI06eQ5Od8TY2JBeA;0;2;0.289;-4.38;1;Buttons;0.267;210.857;4;https://api.spotify.com/v1/tracks/3BxWKCI06eQ5Od8TY2JBeA;audio_features;spotify:track:3BxWKCI06eQ5Od8TY2JBeA;0.408
0.834;https://api.spotify.com/v1/audio-analysis/3bxxSoFdakiXtBhypAwDVO;0.461;514427;0.356;3bxxSoFdakiXtBhypAwDVO;0.629;0;0.653;-16.075;1;"Alice In Wonderland - Live At The Village Vanguard, 1961 / Take 2";0.036;82.985;4;https://api.spotify.com/v1/tracks/3bxxSoFdakiXtBhypAwDVO;audio_features;spotify:track:3bxxSoFdakiXtBhypAwDVO;0.356
0.167;https://api.spotify.com/v1/audio-analysis/3Bz3lj6E9VFBk1Wj1hC8vw;0.51;237726;0.498;3Bz3lj6E9VFBk1Wj1hC8vw;0.00498;4;0.13;-8.993;1;"Sleeping Lessons";0.0347;115.011;4;https://api.spotify.com/v1/tracks/3Bz3lj6E9VFBk1Wj1hC8vw;audio_features;spotify:track:3Bz3lj6E9VFBk1Wj1hC8vw;0.167
0.241;https://api.spotify.com/v1/audio-analysis/3C3cr2JQwXIhqAHqOardVO;0.608;263733;0.776;3C3cr2JQwXIhqAHqOardVO;0;11;0.0713;-3.635;1;"Holding on to You";0.0511;89.996;4;https://api.spotify.com/v1/tracks/3C3cr2JQwXIhqAHqOardVO;audio_features;spotify:track:3C3cr2JQwXIhqAHqOardVO;0.814
0.000457;https://api.spotify.com/v1/audio-analysis/3c7vquF4xacCmFrxztLUVH;0.624;216560;0.878;3c7vquF4xacCmFrxztLUVH;0;8;0.0656;-2.934;1;Dreaming;0.0514;119.106;4;https://api.spotify.com/v1/tracks/3c7vquF4xacCmFrxztLUVH;audio_features;spotify:track:3c7vquF4xacCmFrxztLUVH;0.878
0.0891;https://api.spotify.com/v1/audio-analysis/3CA9pLiwRIGtUBiMjbZmRw;0.585;210747;0.909;3CA9pLiwRIGtUBiMjbZmRw;0.000097;8;0.119;-6.474;1;"Nice For What";0.0707;93.372;4;https://api.spotify.com/v1/tracks/3CA9pLiwRIGtUBiMjbZmRw;audio_features;spotify:track:3CA9pLiwRIGtUBiMjbZmRw;0.758
0.118;https://api.spotify.com/v1/audio-analysis/3cCxoOgfi6hgt8MNteuiiD;0.752;193748;0.765;3cCxoOgfi6hgt8MNteuiiD;0;9;0.31;-5.805;0;Fade;0.0908;105.998;4;https://api.spotify.com/v1/tracks/3cCxoOgfi6hgt8MNteuiiD;audio_features;spotify:track:3cCxoOgfi6hgt8MNteuiiD;0.309
0.0847;https://api.spotify.com/v1/audio-analysis/3cFwuF7C0Cmde8Dg0V3Xx2;0.75;193192;0.648;3cFwuF7C0Cmde8Dg0V3Xx2;0.000035;6;0.187;-10.425;0;"Mr. Finish Line (feat. Christine Hucal & Theo Katzman)";0.125;94.013;4;https://api.spotify.com/v1/tracks/3cFwuF7C0Cmde8Dg0V3Xx2;audio_features;spotify:track:3cFwuF7C0Cmde8Dg0V3Xx2;0.806
0.42;https://api.spotify.com/v1/audio-analysis/3cJ1RBeOIb9RGmyab5H3cG;0.79;213637;0.567;3cJ1RBeOIb9RGmyab5H3cG;0.0000466;1;0.0968;-5.543;0;"You (feat. Travis Scott)";0.0532;118;4;https://api.spotify.com/v1/tracks/3cJ1RBeOIb9RGmyab5H3cG;audio_features;spotify:track:3cJ1RBeOIb9RGmyab5H3cG;0.33
0.0108;https://api.spotify.com/v1/audio-analysis/3Cn4LTaEX4U1bg8lyLJv8c;0.682;204067;0.77;3Cn4LTaEX4U1bg8lyLJv8c;0;8;0.133;-4.826;0;"You Can't Stop Me (feat. Thomas Rhett)";0.134;115.042;4;https://api.spotify.com/v1/tracks/3Cn4LTaEX4U1bg8lyLJv8c;audio_features;spotify:track:3Cn4LTaEX4U1bg8lyLJv8c;0.934
0.311;https://api.spotify.com/v1/audio-analysis/3coMymdlA5VOT7r6p4tunZ;0.396;264853;0.534;3coMymdlA5VOT7r6p4tunZ;0.00000527;3;0.0802;-7.884;1;Nothing;0.0287;174.333;4;https://api.spotify.com/v1/tracks/3coMymdlA5VOT7r6p4tunZ;audio_features;spotify:track:3coMymdlA5VOT7r6p4tunZ;0.576
0.41;https://api.spotify.com/v1/audio-analysis/3cPoiK69oQ1SdbB2j2ulGm;0.577;176048;0.595;3cPoiK69oQ1SdbB2j2ulGm;0;0;0.0992;-5.057;1;"The Hardest Part";0.189;187.725;4;https://api.spotify.com/v1/tracks/3cPoiK69oQ1SdbB2j2ulGm;audio_features;spotify:track:3cPoiK69oQ1SdbB2j2ulGm;0.37
0.272;https://api.spotify.com/v1/audio-analysis/3cQmqM0awej9iAESjhKrI9;0.666;209885;0.39;3cQmqM0awej9iAESjhKrI9;0.00000939;5;0.111;-8.575;1;"Confidently Lost";0.0838;113.866;4;https://api.spotify.com/v1/tracks/3cQmqM0awej9iAESjhKrI9;audio_features;spotify:track:3cQmqM0awej9iAESjhKrI9;0.325
0.416;https://api.spotify.com/v1/audio-analysis/3cSDEoNnFMIEqGDddHVdks;0.57;188987;0.738;3cSDEoNnFMIEqGDddHVdks;0.0000114;10;0.112;-6.088;1;"Makin' This Boy Go Crazy";0.0406;92.547;4;https://api.spotify.com/v1/tracks/3cSDEoNnFMIEqGDddHVdks;audio_features;spotify:track:3cSDEoNnFMIEqGDddHVdks;0.542
0.00166;https://api.spotify.com/v1/audio-analysis/3CWXh3kXOZbDZWL06D6XXA;0.754;200727;0.762;3CWXh3kXOZbDZWL06D6XXA;0.00443;5;0.0708;-2.458;0;"Tonight (feat. Maja Ivarsson)";0.039;110.029;4;https://api.spotify.com/v1/tracks/3CWXh3kXOZbDZWL06D6XXA;audio_features;spotify:track:3CWXh3kXOZbDZWL06D6XXA;0.746
0.815;https://api.spotify.com/v1/audio-analysis/3cYHFvUYDVY9loQQ0LalJc;0.585;403693;0.387;3cYHFvUYDVY9loQQ0LalJc;0.182;7;0.112;-12.666;0;"Blue Rondo à la Turk";0.0398;113.298;4;https://api.spotify.com/v1/tracks/3cYHFvUYDVY9loQQ0LalJc;audio_features;spotify:track:3cYHFvUYDVY9loQQ0LalJc;0.442
0.304;https://api.spotify.com/v1/audio-analysis/3D0OMGKNVEhWaypAY3cfW7;0.627;437013;0.488;3D0OMGKNVEhWaypAY3cfW7;0.000408;11;0.173;-8.212;0;"Spaceship Coupe";0.0445;126.053;4;https://api.spotify.com/v1/tracks/3D0OMGKNVEhWaypAY3cfW7;audio_features;spotify:track:3D0OMGKNVEhWaypAY3cfW7;0.274
0.341;https://api.spotify.com/v1/audio-analysis/3d1qN7AHge6BXuVPutcpI5;0.56;195147;0.736;3d1qN7AHge6BXuVPutcpI5;0.00000981;0;0.155;-7.306;1;"Some Of It";0.0446;79.843;4;https://api.spotify.com/v1/tracks/3d1qN7AHge6BXuVPutcpI5;audio_features;spotify:track:3d1qN7AHge6BXuVPutcpI5;0.824
0.524;https://api.spotify.com/v1/audio-analysis/3D95v1omc1vdF8v0MybmkG;0.504;280293;0.435;3D95v1omc1vdF8v0MybmkG;0.559;7;0.0272;-14.987;0;Whiplash;0.0486;96.826;3;https://api.spotify.com/v1/tracks/3D95v1omc1vdF8v0MybmkG;audio_features;spotify:track:3D95v1omc1vdF8v0MybmkG;0.746
0.569;https://api.spotify.com/v1/audio-analysis/3dAgQFdruU8ufWc5GE05xC;0.355;266920;0.478;3dAgQFdruU8ufWc5GE05xC;0.00000288;0;0.194;-8.323;1;"She's Everything";0.0334;102.967;4;https://api.spotify.com/v1/tracks/3dAgQFdruU8ufWc5GE05xC;audio_features;spotify:track:3dAgQFdruU8ufWc5GE05xC;0.271
0.322;https://api.spotify.com/v1/audio-analysis/3DeqF1OQZfYWXGkEsxRhM8;0.372;267207;0.711;3DeqF1OQZfYWXGkEsxRhM8;0.000823;7;0.692;-6.54;1;"Circadian Rhythms (Dusk)";0.0413;121.099;4;https://api.spotify.com/v1/tracks/3DeqF1OQZfYWXGkEsxRhM8;audio_features;spotify:track:3DeqF1OQZfYWXGkEsxRhM8;0.202
0.00826;https://api.spotify.com/v1/audio-analysis/3Dg1BK3rHo6mCvzSO2b9Ct;0.483;214133;0.931;3Dg1BK3rHo6mCvzSO2b9Ct;0;2;0.107;-3.439;1;"America's Suitehearts";0.044;160.05;4;https://api.spotify.com/v1/tracks/3Dg1BK3rHo6mCvzSO2b9Ct;audio_features;spotify:track:3Dg1BK3rHo6mCvzSO2b9Ct;0.645
0.909;https://api.spotify.com/v1/audio-analysis/3dg1KOZoG8DpV6s7hYkPe4;0.576;596947;0.211;3dg1KOZoG8DpV6s7hYkPe4;0.857;7;0.199;-14.661;0;"Dear Old Stockholm";0.0436;133.588;4;https://api.spotify.com/v1/tracks/3dg1KOZoG8DpV6s7hYkPe4;audio_features;spotify:track:3dg1KOZoG8DpV6s7hYkPe4;0.29
0.263;https://api.spotify.com/v1/audio-analysis/3diZz7nVRbyuvAXSW7hzI7;0.602;156774;0.701;3diZz7nVRbyuvAXSW7hzI7;0.00000102;5;0.112;-5.604;0;hooligan;0.09;124.033;4;https://api.spotify.com/v1/tracks/3diZz7nVRbyuvAXSW7hzI7;audio_features;spotify:track:3diZz7nVRbyuvAXSW7hzI7;0.375
0.219;https://api.spotify.com/v1/audio-analysis/3DK6m7It6Pw857FcQftMds;0.374;547733;0.568;3DK6m7It6Pw857FcQftMds;0.00219;1;0.513;-3.825;0;Runaway;0.109;84.733;4;https://api.spotify.com/v1/tracks/3DK6m7It6Pw857FcQftMds;audio_features;spotify:track:3DK6m7It6Pw857FcQftMds;0.111
0.89;https://api.spotify.com/v1/audio-analysis/3DnCJKFEtgXbolOJLpADxg;0.47;201856;0.478;3DnCJKFEtgXbolOJLpADxg;0;2;0.738;-9.285;0;"Warm Enough";0.231;82.191;3;https://api.spotify.com/v1/tracks/3DnCJKFEtgXbolOJLpADxg;audio_features;spotify:track:3DnCJKFEtgXbolOJLpADxg;0.272
0.669;https://api.spotify.com/v1/audio-analysis/3dQjlrakADYUe1dlZKeIKo;0.663;353231;0.374;3dQjlrakADYUe1dlZKeIKo;0.782;2;0.085;-9.532;1;"Sunset and Vine";0.0364;81.092;4;https://api.spotify.com/v1/tracks/3dQjlrakADYUe1dlZKeIKo;audio_features;spotify:track:3dQjlrakADYUe1dlZKeIKo;0.396
0.109;https://api.spotify.com/v1/audio-analysis/3dTNNizDOulTTV5uwtEGct;0.597;231920;0.577;3dTNNizDOulTTV5uwtEGct;0;6;0.143;-10.205;1;"Sir Duke";0.0957;106.781;4;https://api.spotify.com/v1/tracks/3dTNNizDOulTTV5uwtEGct;audio_features;spotify:track:3dTNNizDOulTTV5uwtEGct;0.946
0.208;https://api.spotify.com/v1/audio-analysis/3Dupb5AcaVFErlSSfl3szW;0.684;140093;0.471;3Dupb5AcaVFErlSSfl3szW;0;0;0.14;-9.43;1;"I Won't Say (I'm In Love) - From "Hercules" / Soundtrack Version";0.043;121.081;4;https://api.spotify.com/v1/tracks/3Dupb5AcaVFErlSSfl3szW;audio_features;spotify:track:3Dupb5AcaVFErlSSfl3szW;0.453
0.264;https://api.spotify.com/v1/audio-analysis/3Dv1eDb0MEgF93GpLXlucZ;0.787;237893;0.673;3Dv1eDb0MEgF93GpLXlucZ;0.00000335;11;0.0904;-4.583;0;"Say So";0.159;110.962;4;https://api.spotify.com/v1/tracks/3Dv1eDb0MEgF93GpLXlucZ;audio_features;spotify:track:3Dv1eDb0MEgF93GpLXlucZ;0.779
0.000569;https://api.spotify.com/v1/audio-analysis/3Dwq1oiOFys6Sxr5SslmXw;0.624;189613;0.673;3Dwq1oiOFys6Sxr5SslmXw;0.00000154;4;0.104;-4.017;0;Carolina;0.0268;121.986;4;https://api.spotify.com/v1/tracks/3Dwq1oiOFys6Sxr5SslmXw;audio_features;spotify:track:3Dwq1oiOFys6Sxr5SslmXw;0.458
0.506;https://api.spotify.com/v1/audio-analysis/3DXMmVRcxEO8A8hvUnKtDF;0.393;232133;0.66;3DXMmVRcxEO8A8hvUnKtDF;0.00297;2;0.137;-8.246;1;"Not While I'm Around";0.0338;73.956;4;https://api.spotify.com/v1/tracks/3DXMmVRcxEO8A8hvUnKtDF;audio_features;spotify:track:3DXMmVRcxEO8A8hvUnKtDF;0.259
0.0478;https://api.spotify.com/v1/audio-analysis/3E0e6xSwnavQzRK1iLKvuw;0.664;280387;0.711;3E0e6xSwnavQzRK1iLKvuw;0;1;0.831;-6.435;1;Ibtihaj;0.319;87.302;4;https://api.spotify.com/v1/tracks/3E0e6xSwnavQzRK1iLKvuw;audio_features;spotify:track:3E0e6xSwnavQzRK1iLKvuw;0.912
0.0198;https://api.spotify.com/v1/audio-analysis/3e2A7hZadV0AenEUwgd8nG;0.673;200667;0.796;3e2A7hZadV0AenEUwgd8nG;0.000335;7;0.167;-4.862;1;Mississippi;0.0397;114.979;4;https://api.spotify.com/v1/tracks/3e2A7hZadV0AenEUwgd8nG;audio_features;spotify:track:3e2A7hZadV0AenEUwgd8nG;0.505
0.465;https://api.spotify.com/v1/audio-analysis/3E6iea9uEmB7gRru4lyP6h;0.619;285053;0.437;3E6iea9uEmB7gRru4lyP6h;0.00619;7;0.0971;-11.756;1;"Stop This Train";0.0314;89.508;4;https://api.spotify.com/v1/tracks/3E6iea9uEmB7gRru4lyP6h;audio_features;spotify:track:3E6iea9uEmB7gRru4lyP6h;0.408
0.975;https://api.spotify.com/v1/audio-analysis/3e7aCXFfpVncLO8IzvhRlb;0.288;140760;0.0323;3e7aCXFfpVncLO8IzvhRlb;0.96;10;0.106;-25.465;1;"A Letter From Prison";0.0362;112.168;4;https://api.spotify.com/v1/tracks/3e7aCXFfpVncLO8IzvhRlb;audio_features;spotify:track:3e7aCXFfpVncLO8IzvhRlb;0.0345
0.0227;https://api.spotify.com/v1/audio-analysis/3e9iivPr1NZ0ivSGgTdvn4;0.585;231453;0.77;3e9iivPr1NZ0ivSGgTdvn4;0.0000056;3;0.0692;-4.604;1;Atmosphere;0.0396;122.987;4;https://api.spotify.com/v1/tracks/3e9iivPr1NZ0ivSGgTdvn4;audio_features;spotify:track:3e9iivPr1NZ0ivSGgTdvn4;0.393
0.718;https://api.spotify.com/v1/audio-analysis/3EcFVfHd0XJdr0M33uVZco;0.474;221733;0.386;3EcFVfHd0XJdr0M33uVZco;0;1;0.123;-7.924;1;"I Heard Goodbye";0.0297;138.022;4;https://api.spotify.com/v1/tracks/3EcFVfHd0XJdr0M33uVZco;audio_features;spotify:track:3EcFVfHd0XJdr0M33uVZco;0.272
0.105;https://api.spotify.com/v1/audio-analysis/3EIQofQf9NloNNmvg45MFE;0.607;273173;0.43;3EIQofQf9NloNNmvg45MFE;0;9;0.106;-6.778;1;"Broadripple Is Burning";0.0251;128.398;4;https://api.spotify.com/v1/tracks/3EIQofQf9NloNNmvg45MFE;audio_features;spotify:track:3EIQofQf9NloNNmvg45MFE;0.289
0.649;https://api.spotify.com/v1/audio-analysis/3EkVr2yIMSajZVa6VKFqan;0.597;143888;0.462;3EkVr2yIMSajZVa6VKFqan;0.00000728;10;0.11;-7.816;1;"Like Someone In Love";0.0597;71.578;4;https://api.spotify.com/v1/tracks/3EkVr2yIMSajZVa6VKFqan;audio_features;spotify:track:3EkVr2yIMSajZVa6VKFqan;0.377
0.159;https://api.spotify.com/v1/audio-analysis/3eN46sMTppXYMAyWi37wn1;0.558;236360;0.468;3eN46sMTppXYMAyWi37wn1;0;3;0.586;-5.812;1;"Come Thru";0.173;81.977;4;https://api.spotify.com/v1/tracks/3eN46sMTppXYMAyWi37wn1;audio_features;spotify:track:3eN46sMTppXYMAyWi37wn1;0.405
0.92;https://api.spotify.com/v1/audio-analysis/3ePd4K8tcdfr7KmbuOTrKK;0.392;214336;0.433;3ePd4K8tcdfr7KmbuOTrKK;0.646;5;0.0937;-13.313;1;"From Gold";0.0364;100.253;4;https://api.spotify.com/v1/tracks/3ePd4K8tcdfr7KmbuOTrKK;audio_features;spotify:track:3ePd4K8tcdfr7KmbuOTrKK;0.0432
0.84;https://api.spotify.com/v1/audio-analysis/3eQwtgoiVKbaYuX0ITe2fU;0.306;207440;0.117;3eQwtgoiVKbaYuX0ITe2fU;0.00527;5;0.121;-18.713;1;Unforgettable;0.0322;74.319;4;https://api.spotify.com/v1/tracks/3eQwtgoiVKbaYuX0ITe2fU;audio_features;spotify:track:3eQwtgoiVKbaYuX0ITe2fU;0.142
0.908;https://api.spotify.com/v1/audio-analysis/3eufr9SIGouIjNp0f6gcEQ;0.359;240000;0.0955;3eufr9SIGouIjNp0f6gcEQ;0.514;5;0.124;-15.64;1;"Mood Indigo - 1990 Remaster";0.0395;87.696;4;https://api.spotify.com/v1/tracks/3eufr9SIGouIjNp0f6gcEQ;audio_features;spotify:track:3eufr9SIGouIjNp0f6gcEQ;0.229
